city,area,expenditures,communal_meal_parti,common_purchase_food_parti,community_workshop_parti,work_exchange_parti,fundraising_parti,communal_child_care_parti,prepare_for_fund_parti,communal_construction_parti,property_invasion_parti,security_committee_parti,election_champaign_parti,denomination,religiousness,bins,n_bins,binnr,score2_1,score2_2,score2_1sq,score2_2sq,score2_1cu,score2_2cu,moremoneyold,moremoneynew,winnersvsalwayslosers,losersvsalwayswinners,group,householdsize,ageresponder,schooling_resp,protestant,attendance,attendpermonth,Received_BDH
guayaquil,febres cordero,400,0,0,0,0,0,0,0,0,0,0,0,catholic,5,39.799999,139,21,3.3980012,3.3980012,11.546412,11.546412,39.234722,39.234722,1,0,,0,losers,4,30,10,0,once a month,1,0
guayaquil,febres cordero,550,0,0,0,0,1,0,0,0,0,0,0,non-catholic christian,5,37.799999,110,16,1.3410019,1.3410019,1.798286,1.798286,2.411505,2.411505,0,0,0,,always-losers,6,39,8,1,once a week,4,0
guayaquil,febres cordero,250,0,0,0,0,0,0,0,0,0,0,0,catholic,7,40.599998,144,23,4.2580018,4.2580018,18.130579,18.130579,77.200043,77.200043,1,0,,0,losers,8,43,9,0,once a week,4,0
guayaquil,febres cordero,400,0,0,0,0,0,0,0,1,0,0,0,catholic,4,32.200001,94,2,-4.2500014,0,18.062511,0,-76.765701,0,1,1,,1,always-winners,4,31,9,0,once a month,1,0
guayaquil,febres cordero,100,0,0,0,0,0,0,0,0,0,0,0,non-catholic christian,7,37.400002,103,15,1.0699981,1.0699981,1.144896,1.144896,1.2250366,1.2250366,1,0,,0,losers,5,39,9,1,2 to 3 times a month,2.5,0
guayaquil,febres cordero,110,0,0,0,0,1,0,0,0,0,0,0,catholic,5,40.599998,144,23,4.098002,4.098002,16.793619,16.793619,68.82029,68.82029,1,0,,0,losers,3,54,6,0,once a month,1,0
guayaquil,febres cordero,600,0,0,0,0,0,0,0,0,0,0,0,non-catholic christian,10,35,146,9,-1.4950005,0,2.2350264,0,-3.3413656,0,1,1,,1,always-winners,7,50,3,1,every day,30,1
guayaquil,febres cordero,200,0,0,0,0,0,0,0,0,0,0,0,non-catholic christian,9,36.599998,96,13,.059000395,.059000395,.0034810465,.0034810465,.00020538313,.00020538313,1,0,,0,losers,4,25,9,1,2 to 3 times a month,2.5,0
guayaquil,febres cordero,350,0,0,0,0,1,0,1,0,0,0,0,non-catholic christian,5,36.200001,171,12,-.023999786,0,.00057598972,0,-.00001382363,0,0,1,1,,winners,5,40,9,1,every day,30,0
guayaquil,ximena,180,1,0,0,0,1,0,0,0,0,0,0,catholic,8,33.400002,113,5,-2.8960013,0,8.3868237,0,-24.288252,0,0,1,1,,winners,3,31,7,0,2 to 3 times a month,2.5,1
guayaquil,ximena,170,0,0,0,0,0,0,1,0,0,0,0,catholic,8,35,146,9,-1.2780014,0,1.6332877,0,-2.0873439,0,1,1,,1,always-winners,4,60,6,0,once a week,4,1
guayaquil,ximena,280,0,0,0,0,1,0,0,1,0,0,0,catholic,6,35.400002,120,10,-1.0410019,0,1.083685,0,-1.1281182,0,0,1,1,,winners,4,33,6,0,once a week,4,1
guayaquil,tarqui,250,0,0,0,0,1,0,0,0,0,0,0,non-catholic christian,8,36.200001,171,12,-.10099945,0,.01020089,0,-.0010302842,0,0,1,1,,winners,6,48,6,1,once a week,4,1
guayaquil,tarqui,200,0,0,0,0,1,0,0,0,0,0,0,catholic,5,37.799999,110,16,1.5080017,1.5080017,2.2740691,2.2740691,3.4293001,3.4293001,0,0,0,,always-losers,4,29,12,0,once a week,4,0
guayaquil,tarqui,400,0,0,0,0,1,0,0,0,0,0,0,catholic,6,38.599998,126,18,2.3399987,2.3399987,5.475594,5.475594,12.812883,12.812883,0,0,0,,always-losers,6,32,12,0,2 to 3 times a month,2.5,0
guayaquil,tarqui,120,0,0,0,0,0,0,0,0,0,0,0,catholic,6,39.400002,133,20,3.1039987,3.1039987,9.6348076,9.6348076,29.906429,29.906429,0,0,0,,always-losers,2,38,12,0,once a week,4,0
guayaquil,febres cordero,450,0,0,0,0,0,0,0,0,0,0,0,catholic,5,37,85,14,.74000013,.74000013,.54760021,.54760021,.4052242,.4052242,1,0,,0,losers,5,49,6,0,only for special occasions,0,0
guayaquil,febres cordero,350,0,0,0,0,0,0,0,0,0,0,0,catholic,7,40.599998,144,23,4.2030015,4.2030015,17.665222,17.665222,74.246956,74.246956,1,0,,0,losers,6,48,6,0,2 to 3 times a month,2.5,0
guayaquil,febres cordero,200,0,0,0,0,0,0,0,0,0,0,0,non-catholic christian,5,40.200001,116,22,3.7610002,3.7610002,14.145123,14.145123,53.199806,53.199806,0,0,0,,always-losers,3,54,7,1,never,0,0
guayaquil,febres cordero,150,0,0,0,0,0,0,0,0,0,0,0,catholic,0,34.599998,120,8,-1.6979996,0,2.8832026,0,-4.8956771,0,1,1,,1,always-winners,5,25,7,0,never,0,1
guayaquil,febres cordero,360,0,0,0,0,1,0,0,0,0,0,0,catholic,10,33,102,4,-3.3659987,0,11.329947,0,-38.136589,0,1,1,,1,always-winners,6,47,12,0,2 to 3 times a week,10,0
guayaquil,febres cordero,350,0,0,0,0,1,0,0,0,0,0,0,catholic,8,32.599998,81,3,-3.6929984,0,13.638237,0,-50.36599,0,1,1,,1,always-winners,5,29,6,0,once a month,1,1
guayaquil,febres cordero,300,0,0,0,0,0,0,0,0,0,0,0,catholic,7,34.599998,120,8,-1.9959999,0,3.9840157,0,-7.952095,0,1,1,,1,always-winners,6,52,8,0,only for special occasions,0,1
guayaquil,febres cordero,230,0,0,0,0,1,0,0,0,0,0,0,other,0,37,85,14,.75100172,.75100172,.56400359,.56400359,.42356765,.42356765,1,0,,0,losers,4,41,12,0,never,0,0
guayaquil,febres cordero,500,0,0,0,0,1,0,0,0,0,0,0,catholic,5,38.200001,139,17,1.8920006,1.8920006,3.5796661,3.5796661,6.7727304,6.7727304,1,0,,0,losers,6,33,6,0,once a week,4,0
guayaquil,febres cordero,360,0,0,0,0,1,0,0,1,0,0,0,catholic,8,38.599998,126,18,2.1879983,2.1879983,4.7873363,4.7873363,10.474684,10.474684,1,0,,0,losers,4,37,8,0,once a month,1,1
guayaquil,febres cordero,300,0,0,0,0,0,0,0,0,0,0,0,catholic,10,35.400002,120,10,-.80500185,0,.64802802,0,-.52166373,0,1,1,,1,always-winners,4,23,6,0,only for special occasions,0,1
guayaquil,febres cordero,160,0,0,0,0,0,0,0,0,0,0,0,non-catholic christian,6,39.400002,133,20,2.9120011,2.9120011,8.4797506,8.4797506,24.693043,24.693043,0,0,0,,always-losers,3,56,3,1,once a week,4,0
guayaquil,febres cordero,400,1,0,0,0,0,0,0,0,0,0,0,catholic,7,32.599998,81,3,-3.6870017,0,13.593982,0,-50.121033,0,0,1,1,,winners,7,59,6,0,only for special occasions,0,1
guayaquil,febres cordero,500,0,0,0,0,0,0,0,0,0,0,0,catholic,6,38.200001,139,17,1.9149994,1.9149994,3.6672225,3.6672225,7.0227289,7.0227289,0,0,0,,always-losers,7,43,12,0,only for special occasions,0,0
guayaquil,febres cordero,400,0,0,0,0,0,0,0,0,0,0,0,non-catholic christian,9,40.599998,144,23,4.2639985,4.2639985,18.181683,18.181683,77.526672,77.526672,0,0,0,,always-losers,4,28,9,1,4 to 6 times a week,20,0
guayaquil,febres cordero,350,0,0,0,0,0,0,0,0,0,0,0,atheist/none,0,37.400002,103,15,1.1630005,1.1630005,1.3525701,1.3525701,1.5730397,1.5730397,1,0,,0,losers,4,27,12,0,never,0,0
guayaquil,febres cordero,150,0,0,0,0,0,0,0,0,0,0,0,non-catholic christian,5,37,85,14,.56199872,.56199872,.31584257,.31584257,.17750312,.17750312,1,0,,0,losers,2,60,0,1,2 to 3 times a month,2.5,0
guayaquil,febres cordero,400,0,0,0,0,0,0,0,0,0,0,0,catholic,7,33.799999,112,6,-2.5350013,0,6.4262314,0,-16.290504,0,1,1,,1,always-winners,6,51,11,0,once a month,1,1
guayaquil,febres cordero,260,0,0,0,0,0,0,0,0,0,0,0,catholic,10,38.200001,139,17,1.7860016,1.7860016,3.1898017,3.1898017,5.6969905,5.6969905,0,0,0,,always-losers,4,36,14,0,once a week,4,0
guayaquil,febres cordero,250,0,0,0,0,0,0,0,0,0,0,0,catholic,7,37,85,14,.66399992,.66399992,.44089589,.44089589,.29275483,.29275483,1,0,,0,losers,5,55,9,0,2 to 3 times a month,2.5,0
guayaquil,febres cordero,330,0,0,0,0,0,0,0,0,0,0,0,catholic,10,33.799999,112,6,-2.5609984,0,6.558713,0,-16.796854,0,0,1,1,,winners,4,35,12,0,2 to 3 times a month,2.5,1
guayaquil,febres cordero,300,0,0,0,0,0,0,0,0,0,0,0,catholic,6,39,110,19,2.6649995,2.6649995,7.1022224,7.1022224,18.927418,18.927418,0,0,0,,always-losers,10,47,12,0,once a week,4,0
guayaquil,febres cordero,400,0,0,0,0,1,0,0,0,0,0,0,catholic,7,36.200001,171,12,-.23700103,0,.056169488,0,-.013312227,0,1,1,,1,always-winners,5,30,9,0,less than once a month,0,1
guayaquil,febres cordero,250,0,0,0,0,0,0,0,0,0,0,0,catholic,6,33,102,4,-3.3820014,0,11.437934,0,-38.683105,0,1,1,,1,always-winners,4,34,12,0,once a week,4,1
guayaquil,tarqui,250,0,0,0,0,0,0,0,0,0,0,0,catholic,5,35,146,9,-1.587999,0,2.5217407,0,-4.0045218,0,0,1,1,,winners,5,27,7,0,2 to 3 times a month,2.5,1
guayaquil,ximena,400,0,0,0,0,1,0,0,0,0,0,0,other,8,32.200001,94,2,-4.2170005,0,17.783092,0,-74.99131,0,1,1,,1,always-winners,5,36,10,0,every day,30,0
guayaquil,ximena,100,0,0,0,0,0,0,0,0,0,0,0,other,6,39.799999,139,21,3.5749993,3.5749993,12.780621,12.780621,45.690708,45.690708,0,0,0,,always-losers,2,41,9,0,only for special occasions,0,0
guayaquil,ximena,600,0,0,0,0,1,0,0,0,0,0,0,other,10,39.799999,139,21,3.3020005,3.3020005,10.903208,10.903208,36.002396,36.002396,0,0,0,,always-losers,5,50,11,0,every day,30,0
guayaquil,ximena,250,0,0,0,0,0,0,0,1,0,0,0,catholic,5,40.200001,116,22,3.658999,3.658999,13.388273,13.388273,48.987679,48.987679,0,0,0,,always-losers,4,37,12,0,only for special occasions,0,0
guayaquil,ximena,400,0,0,0,0,0,0,0,0,0,0,0,catholic,8,39.799999,139,21,3.2930017,3.2930017,10.84386,10.84386,35.708847,35.708847,0,0,0,,always-losers,7,60,6,0,once a week,4,0
guayaquil,ximena,700,0,0,0,0,0,0,0,0,0,0,1,other,7,32.200001,94,2,-4.0370002,0,16.297371,0,-65.792488,0,1,1,,1,always-winners,5,68,6,0,only for special occasions,0,1
guayaquil,ximena,180,0,0,0,0,1,0,0,0,0,0,0,catholic,10,37.400002,103,15,.93900144,.93900144,.8817237,.8817237,.82793981,.82793981,0,0,0,,always-losers,2,54,6,0,2 to 3 times a month,2.5,0
guayaquil,ximena,350,0,0,0,0,1,0,0,0,0,0,0,non-catholic christian,6,37.799999,110,16,1.5199989,1.5199989,2.3103967,2.3103967,3.5118005,3.5118005,0,0,0,,always-losers,5,56,11,1,2 to 3 times a week,10,0
guayaquil,ximena,0,0,0,0,0,1,0,0,0,0,0,0,catholic,8,39.799999,139,21,3.3319993,3.3319993,11.10222,11.10222,36.992588,36.992588,0,0,0,,always-losers,3,35,12,0,once a week,4,0
guayaquil,ximena,400,0,0,0,0,0,1,0,0,0,0,0,non-catholic christian,5,35.400002,120,10,-.93499911,0,.87422335,0,-.81739801,0,1,1,,1,always-winners,6,38,18,1,only for special occasions,0,1
guayaquil,febres cordero,170,0,0,0,0,1,0,0,0,0,0,0,catholic,8,35,146,9,-1.4779984,0,2.1844792,0,-3.2286568,0,0,1,1,,winners,4,34,12,0,only for special occasions,0,1
guayaquil,ximena,300,0,0,0,0,0,0,0,0,0,0,0,catholic,5,34.599998,120,8,-1.6349999,0,2.6732247,0,-4.3707218,0,1,1,,1,always-winners,5,24,9,0,only for special occasions,0,1
guayaquil,ximena,200,0,0,0,0,0,1,0,0,0,0,0,catholic,5,40.599998,144,23,4.0469995,4.0469995,16.378204,16.378204,66.282585,66.282585,0,0,0,,always-losers,4,44,2,0,only for special occasions,0,0
guayaquil,ximena,460,0,0,0,0,0,0,0,0,0,0,0,catholic,7,34.200001,121,7,-2.2780013,0,5.18929,0,-11.821209,0,1,1,,1,always-winners,13,37,12,0,only for special occasions,0,1
guayaquil,ximena,350,0,0,0,0,0,0,0,0,0,0,0,catholic,5,37.799999,110,16,1.4950012,1.4950012,2.2350285,2.2350285,3.3413703,3.3413703,1,0,,0,losers,3,32,12,0,2 to 3 times a month,2.5,0
guayaquil,ximena,600,0,0,0,0,0,0,0,0,0,0,0,catholic,5,38.200001,139,17,1.6739982,1.6739982,2.8022702,2.8022702,4.6909952,4.6909952,0,0,0,,always-losers,4,52,6,0,once a week,4,0
guayaquil,ximena,200,0,0,0,0,0,0,0,0,0,0,0,atheist/none,0,38.200001,139,17,1.7019981,1.7019981,2.8967977,2.8967977,4.9303441,4.9303441,0,0,0,,always-losers,4,47,12,0,never,0,0
guayaquil,ximena,550,0,0,0,0,1,0,1,1,0,1,1,non-catholic christian,10,35,146,9,-1.5959984,0,2.5472109,0,-4.0653443,0,1,1,,1,always-winners,3,54,6,1,every day,30,1
guayaquil,ximena,500,0,0,0,0,1,0,0,0,0,0,0,catholic,4,32.599998,81,3,-3.7189994,0,13.830956,0,-51.437317,0,1,1,,1,always-winners,3,46,6,0,only for special occasions,0,1
guayaquil,ximena,320,0,0,0,0,0,0,0,0,0,0,0,non-catholic christian,3,39.400002,133,20,2.8790002,2.8790002,8.2886419,8.2886419,23.863003,23.863003,0,0,0,,always-losers,4,36,10,1,never,0,0
guayaquil,ximena,600,0,0,0,0,0,0,1,0,0,0,1,non-catholic christian,5,37.400002,103,15,.87600172,.87600172,.76737899,.76737899,.6722253,.6722253,1,0,,0,losers,5,38,12,1,2 to 3 times a month,2.5,0
guayaquil,ximena,280,0,0,0,0,1,0,0,0,0,0,0,catholic,10,38.200001,139,17,1.7880005,1.7880005,3.1969457,3.1969457,5.7161403,5.7161403,1,0,,0,losers,7,48,10,0,once a week,4,0
guayaquil,ximena,180,0,0,0,0,0,0,0,0,0,0,0,catholic,6,40.200001,116,22,3.6610017,3.6610017,13.402933,13.402933,49.068161,49.068161,0,0,0,,always-losers,3,56,9,0,once a week,4,0
guayaquil,ximena,250,0,0,0,0,0,0,1,0,0,0,0,other,7,40.200001,116,22,3.6169991,3.6169991,13.082683,13.082683,47.320053,47.320053,0,0,0,,always-losers,5,39,3,0,only for special occasions,0,0
guayaquil,ximena,400,0,0,0,0,0,0,0,0,0,0,0,catholic,5,36.200001,171,12,-.077001192,0,.0059291837,0,-.0004565542,0,0,1,1,,winners,5,28,12,0,only for special occasions,0,1
guayaquil,ximena,600,0,0,0,0,0,0,0,0,0,0,0,catholic,5,35.799999,117,11,-.57900012,0,.33524114,0,-.19410466,0,1,1,,1,always-winners,8,55,6,0,only for special occasions,0,1
guayaquil,ximena,180,0,0,0,0,0,0,0,0,0,0,0,catholic,9,32.200001,94,2,-4.1769996,0,17.447325,0,-72.877472,0,1,1,,1,always-winners,2,63,6,0,once a week,4,1
guayaquil,ximena,460,0,0,0,0,0,0,0,1,0,0,0,non-catholic christian,7,35.400002,120,10,-1.0269982,0,1.0547252,0,-1.0832008,0,1,1,,1,always-winners,7,48,12,1,2 to 3 times a week,10,0
guayaquil,febres cordero,300,0,0,0,0,0,0,0,0,0,0,0,catholic,8,35,146,9,-1.5160004,0,2.2982571,0,-3.4841588,0,1,1,,1,always-winners,3,30,9,0,once a week,4,1
guayaquil,febres cordero,250,0,0,0,0,0,1,0,0,0,0,0,catholic,6,33,102,4,-3.2570014,0,10.608058,0,-34.550461,0,1,1,,1,always-winners,8,48,9,0,once a week,4,1
guayaquil,febres cordero,300,0,0,0,0,0,0,0,0,0,0,0,other,5,38.599998,126,18,2.2120004,2.2120004,4.8929458,4.8929458,10.823197,10.823197,1,0,,0,losers,6,76,5,0,only for special occasions,0,0
guayaquil,febres cordero,600,0,0,0,0,0,0,0,0,0,0,0,catholic,2,33.400002,113,5,-2.966001,0,8.7971621,0,-26.092392,0,1,1,,1,always-winners,4,45,7,0,only for special occasions,0,1
guayaquil,febres cordero,300,0,0,0,0,0,0,0,0,0,0,0,catholic,10,33.400002,113,5,-2.829,0,8.0032406,0,-22.641169,0,1,1,,1,always-winners,5,59,6,0,2 to 3 times a month,2.5,1
guayaquil,febres cordero,400,0,0,0,0,0,0,0,1,0,0,0,non-catholic christian,10,37,85,14,.78399885,.78399885,.61465418,.61465418,.48188818,.48188818,0,0,0,,always-losers,7,33,9,1,every day,30,0
guayaquil,febres cordero,350,0,0,0,0,0,0,0,0,0,0,0,non-catholic christian,7,33.400002,113,5,-2.8050017,0,7.8680348,0,-22.069851,0,1,1,,1,always-winners,5,48,8,1,only for special occasions,0,1
guayaquil,febres cordero,150,0,0,0,0,0,0,0,0,0,0,0,non-catholic christian,7,35.799999,117,11,-.69400179,0,.48163849,0,-.33425799,0,1,1,,1,always-winners,3,62,2,1,every day,30,0
guayaquil,febres cordero,300,0,0,0,0,0,0,0,0,0,0,0,catholic,5,36.599998,96,13,.28399888,.28399888,.080655359,.080655359,.022906031,.022906031,0,0,0,,always-losers,3,38,12,0,2 to 3 times a month,2.5,0
guayaquil,febres cordero,400,0,0,0,0,0,0,0,0,0,0,0,catholic,5,33.400002,113,5,-3.1800017,0,10.112411,0,-32.157486,0,1,1,,1,always-winners,17,28,12,0,less than once a month,0,1
guayaquil,febres cordero,400,0,0,0,0,0,0,0,0,0,0,0,catholic,10,40.599998,144,23,4.2170014,4.2170014,17.783102,17.783102,74.991364,74.991364,0,0,0,,always-losers,4,37,10,0,once a week,4,0
guayaquil,febres cordero,430,0,0,0,0,1,0,0,0,0,0,0,catholic,8,38.599998,126,18,2.171,2.171,4.7132411,4.7132411,10.232447,10.232447,0,0,0,,always-losers,4,36,12,0,less than once a month,0,0
guayaquil,febres cordero,235,0,0,0,0,0,0,0,0,0,0,0,catholic,6,34.599998,120,8,-1.8649994,0,3.4782228,0,-6.4868836,0,1,1,,1,always-winners,6,33,8,0,never,0,0
guayaquil,febres cordero,200,0,0,0,0,0,0,0,0,0,0,0,atheist/none,0,38.599998,126,18,2.3309999,2.3309999,5.4335604,5.4335604,12.665628,12.665628,0,0,0,,always-losers,3,50,6,0,never,0,0
guayaquil,ximena,230,0,0,0,0,0,0,0,0,0,0,0,catholic,8,40.599998,144,23,4.1620011,4.1620011,17.322254,17.322254,72.095238,72.095238,1,0,,0,losers,4,32,11,0,once a month,1,0
guayaquil,ximena,350,0,0,0,0,1,0,0,0,0,0,0,catholic,4,37,85,14,.53899992,.53899992,.29052091,.29052091,.15659074,.15659074,1,0,,0,losers,5,62,6,0,less than once a month,0,0
guayaquil,ximena,300,0,0,0,0,0,0,0,0,0,0,0,atheist/none,0,38.200001,139,17,1.6599983,1.6599983,2.7555943,2.7555943,4.5742817,4.5742817,0,0,0,,always-losers,2,53,4,0,never,0,0
guayaquil,ximena,300,0,0,0,0,0,0,0,0,0,0,0,catholic,7,40.200001,116,22,3.796,3.796,14.409616,14.409616,54.698902,54.698902,0,0,0,,always-losers,6,60,8,0,once a week,4,0
guayaquil,ximena,240,0,0,0,0,0,0,1,1,0,0,0,catholic,8,38.200001,139,17,1.6379989,1.6379989,2.6830406,2.6830406,4.3948174,4.3948174,0,0,0,,always-losers,4,35,12,0,once a week,4,0
guayaquil,ximena,90,0,1,0,0,0,0,0,1,0,0,0,catholic,7,32.599998,81,3,-3.7720008,0,14.22799,0,-53.667988,0,0,1,1,,winners,3,29,9,0,less than once a month,0,1
guayaquil,ximena,400,0,0,0,0,0,0,1,0,0,0,0,catholic,5,40.599998,144,23,4.1179986,4.1179986,16.957912,16.957912,69.832657,69.832657,1,0,,0,losers,4,43,8,0,once a month,1,0
guayaquil,ximena,130,0,0,0,0,0,0,1,0,0,0,1,non-catholic christian,9,40.599998,144,23,4.3539987,4.3539987,18.957304,18.957304,82.540077,82.540077,0,0,0,,always-losers,2,52,0,1,2 to 3 times a week,10,0
guayaquil,ximena,220,0,0,0,0,1,0,0,0,0,0,0,other,3,39.400002,133,20,2.9760003,2.9760003,8.8565779,8.8565779,26.357178,26.357178,0,0,0,,always-losers,4,37,12,0,only for special occasions,0,0
guayaquil,ximena,500,0,0,0,0,0,0,0,0,0,0,0,catholic,6,40.200001,116,22,3.6879983,3.6879983,13.601332,13.601332,50.161686,50.161686,0,0,0,,always-losers,7,34,6,0,once a week,4,0
guayaquil,ximena,200,0,0,0,0,0,0,0,0,0,0,0,catholic,10,39.799999,139,21,3.5189996,3.5189996,12.383358,12.383358,43.57703,43.57703,1,0,,0,losers,3,40,12,0,once a week,4,0
guayaquil,ximena,570,0,0,0,0,0,0,0,0,0,0,0,non-catholic christian,8,40.599998,144,23,4.4390016,4.4390016,19.704735,19.704735,87.469345,87.469345,1,0,,0,losers,2,56,6,1,2 to 3 times a week,10,1
guayaquil,chongon,380,0,0,0,0,1,0,0,1,0,0,0,catholic,6,39.799999,139,21,3.3399987,3.3399987,11.155591,11.155591,37.259663,37.259663,1,0,,0,losers,6,38,6,0,2 to 3 times a month,2.5,0
guayaquil,ximena,220,0,0,0,0,1,0,0,0,0,0,0,catholic,9,37.799999,110,16,1.3210014,1.3210014,1.7450447,1.7450447,2.3052065,2.3052065,0,0,0,,always-losers,5,35,12,0,once a week,4,0
guayaquil,ximena,270,0,0,0,0,0,0,0,0,0,0,0,other,7,33.400002,113,5,-3.0659995,0,9.4003534,0,-28.821478,0,0,1,1,,winners,4,25,15,0,2 to 3 times a week,10,0
guayaquil,ximena,400,0,0,0,0,1,0,0,0,0,0,0,catholic,5,40.200001,116,22,3.7950006,3.7950006,14.402029,14.402029,54.655708,54.655708,1,0,,0,losers,6,31,7,0,only for special occasions,0,0
guayaquil,febres cordero,170,0,0,0,0,0,0,0,0,0,0,0,catholic,6,33.799999,112,6,-2.7290015,0,7.4474492,0,-20.3241,0,1,1,,1,always-winners,3,26,12,0,once a week,4,1
guayaquil,febres cordero,200,0,0,0,0,0,0,0,0,0,0,0,catholic,5,40.599998,144,23,4.0539994,4.0539994,16.434912,16.434912,66.627121,66.627121,1,0,,0,losers,5,24,12,0,only for special occasions,0,0
guayaquil,febres cordero,110,0,0,0,0,0,0,0,0,0,0,0,catholic,10,36.599998,96,13,.030001068,.030001068,.00090006413,.00090006413,.000027002885,.000027002885,1,0,,0,losers,3,30,15,0,once a week,4,0
guayaquil,febres cordero,200,0,0,0,0,1,0,0,0,0,0,0,catholic,10,39.799999,139,21,3.5450006,3.5450006,12.567029,12.567029,44.550125,44.550125,0,0,0,,always-losers,3,62,9,0,once a week,4,0
guayaquil,febres cordero,270,0,0,0,0,0,0,0,1,0,0,0,catholic,5,34.599998,120,8,-1.8649994,0,3.4782228,0,-6.4868836,0,1,1,,1,always-winners,5,31,12,0,2 to 3 times a month,2.5,1
guayaquil,febres cordero,350,0,0,0,0,0,0,0,0,0,0,0,catholic,8,37.400002,103,15,.86699903,.86699903,.75168735,.75168735,.65171218,.65171218,1,0,,0,losers,5,40,6,0,once a month,1,0
guayaquil,febres cordero,600,0,0,0,0,0,0,0,0,0,0,0,other,5,40.599998,144,23,4.2499986,4.2499986,18.062489,18.062489,76.765549,76.765549,0,0,0,,always-losers,5,43,6,0,every day,30,0
guayaquil,febres cordero,495,0,0,0,0,1,0,0,0,0,0,0,catholic,7,38.200001,139,17,1.8900017,1.8900017,3.5721064,3.5721064,6.7512865,6.7512865,1,0,,0,losers,6,46,6,0,once a week,4,0
guayaquil,febres cordero,230,0,0,0,0,0,0,0,0,0,0,0,catholic,5,39.400002,133,20,3.0430017,3.0430017,9.2598591,9.2598591,28.177767,28.177767,1,0,,0,losers,4,32,12,0,only for special occasions,0,0
guayaquil,febres cordero,350,0,0,0,0,0,0,0,0,0,0,0,catholic,4,34.200001,121,7,-2.0510001,0,4.2066016,0,-8.6277399,0,1,1,,1,always-winners,11,61,2,0,once a week,4,1
guayaquil,febres cordero,120,0,0,0,0,0,0,0,0,0,0,0,other,8,33.799999,112,6,-2.6419997,0,6.9801626,0,-18.441587,0,0,1,1,,winners,1,61,4,0,once a week,4,1
guayaquil,febres cordero,700,0,1,0,0,1,0,0,0,0,0,0,catholic,9,37,85,14,.66499937,.66499937,.44222414,.44222414,.2940788,.2940788,0,0,0,,always-losers,12,57,6,0,once a week,4,0
guayaquil,febres cordero,250,0,0,0,0,0,0,0,0,0,0,0,non-catholic christian,5,36.599998,96,13,.1649994,.1649994,.027224801,.027224801,.0044920756,.0044920756,1,0,,0,losers,3,47,12,1,2 to 3 times a month,2.5,0
guayaquil,ximena,340,0,0,0,0,0,0,0,0,0,0,0,non-catholic christian,6,39,110,19,2.6980004,2.6980004,7.2792063,7.2792063,19.639301,19.639301,1,0,,0,losers,4,43,12,1,once a week,4,1
guayaquil,febres cordero,300,0,0,0,1,0,0,0,0,0,0,0,catholic,5,35.400002,120,10,-.88400042,0,.78145677,0,-.69080812,0,0,1,1,,winners,4,52,6,0,once a month,1,1
guayaquil,febres cordero,60,0,0,0,0,0,0,0,0,0,0,0,catholic,8,40.599998,144,23,4.1060014,4.1060014,16.859247,16.859247,69.224091,69.224091,0,0,0,,always-losers,3,48,9,0,once a week,4,0
guayaquil,ximena,190,0,0,0,0,0,0,0,1,0,0,0,other,10,39.400002,133,20,2.8599992,2.8599992,8.179595,8.179595,23.393637,23.393637,0,0,0,,always-losers,3,50,8,0,every day,30,0
guayaquil,ximena,300,0,0,0,0,0,0,0,0,0,0,0,catholic,6,39.799999,139,21,3.3360009,3.3360009,11.128902,11.128902,37.126026,37.126026,1,0,,0,losers,4,50,6,0,once a week,4,0
guayaquil,pascuales,250,0,0,0,0,0,0,0,0,0,0,0,catholic,8,40.200001,116,22,3.8799996,3.8799996,15.054398,15.054398,58.411057,58.411057,1,0,,0,losers,4,25,0,0,once a week,4,0
guayaquil,ximena,230,0,0,0,0,0,0,0,0,0,0,0,catholic,7,39.799999,139,21,3.276999,3.276999,10.738723,10.738723,35.190784,35.190784,1,0,,0,losers,5,32,12,0,2 to 3 times a month,2.5,0
guayaquil,ximena,300,0,0,0,0,0,0,0,0,0,0,0,catholic,6,40.599998,144,23,4.2660012,4.2660012,18.198767,18.198767,77.635963,77.635963,0,0,0,,always-losers,3,61,6,0,2 to 3 times a month,2.5,0
guayaquil,ximena,300,0,0,0,0,0,0,0,0,0,0,1,catholic,6,40.200001,116,22,3.8860002,3.8860002,15.100997,15.100997,58.682476,58.682476,1,0,,0,losers,7,55,8,0,only for special occasions,0,0
guayaquil,ximena,500,0,0,0,0,0,0,0,0,0,0,1,catholic,6,37.400002,103,15,1.0640014,1.0640014,1.132099,1.132099,1.204555,1.204555,1,0,,0,losers,5,33,12,0,once a month,1,0
guayaquil,ximena,200,0,0,0,0,0,0,0,0,0,0,0,catholic,5,37.799999,110,16,1.5650009,1.5650009,2.4492278,2.4492278,3.8330436,3.8330436,1,0,,0,losers,4,54,8,0,once a month,1,0
guayaquil,ximena,300,1,0,0,0,0,0,0,0,0,0,0,catholic,5,39.400002,133,20,2.815001,2.815001,7.9242306,7.9242306,22.306717,22.306717,1,0,,0,losers,5,49,11,0,only for special occasions,0,1
guayaquil,ximena,200,0,0,0,0,0,0,0,0,0,0,0,non-catholic christian,5,39.400002,133,20,2.8269982,2.8269982,7.991919,7.991919,22.593142,22.593142,1,0,,0,losers,4,34,8,1,4 to 6 times a week,20,0
